id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,bed_bth_ratio,zip code region,factor levels,blocks
7017200110,2014-10-28T00:00:00Z,12.89921982609012,3,1,7.432483807917119,6658,1,0,0,3,7,1690,0,1942,98133,47.7099,-122.35,6.984716320118266,5925,0.3333333333333333,Region 2,factor 3,Block 2
4054500590,2014-06-26T00:00:00Z,13.721199878493033,4,3.5,8.303999970955196,50479,2,0,0,3,11,4040,0,1987,98077,47.7196,-122.048,8.234830280442056,40899,0.875,Region 1,factor 3,Block 4
2126059048,2015-04-02T00:00:00Z,12.591335046320818,3,1,7.1308988302963465,9427,1,0,0,3,6,1250,0,1931,98034,47.7254,-122.175,7.371489295214277,8250,0.3333333333333333,Region 1,factor 3,Block 1
0984200590,2015-03-10T00:00:00Z,12.660331092405906,3,1.75,7.313220387090301,10230,1,0,0,2,7,1500,0,1968,98058,47.4349,-122.168,7.478734825567875,8374,0.5833333333333334,Region 1,factor 3,Block 2
9353300090,2014-07-31T00:00:00Z,12.793859310432293,3,2,7.396335293800808,10723,1,0,0,5,7,1630,0,1959,98059,47.4898,-122.133,7.27931883541462,10723,0.6666666666666666,Region 1,factor 3,Block 2
0007600057,2014-08-05T00:00:00Z,13.16158409055761,3,2,7.251344983372214,2700,2,0,0,4,7,1410,0,1902,98122,47.6029,-122.302,7.4673710669175595,4000,0.6666666666666666,Region 2,factor 3,Block 1
2919701944,2014-10-10T00:00:00Z,13.068962600677214,3,1,7.038783541388542,4560,1,0,0,4,6,770,370,1944,98117,47.6889,-122.362,7.200424892944957,3980,0.3333333333333333,Region 2,factor 3,Block 1
7202341110,2015-03-13T00:00:00Z,13.461688683007948,4,2.5,8.09559870137819,5876,2,0,0,3,7,3280,0,2004,98053,47.6802,-122.034,7.8632667240095735,5000,0.625,Region 1,factor 3,Block 4
1122069019,2014-08-26T00:00:00Z,13.498056327178823,4,3.5,8.157657015196472,87497,2,0,0,3,9,3490,0,2001,98038,47.4028,-122.002,7.783224016336037,55657,0.875,Region 1,factor 3,Block 4
1565950090,2015-03-05T00:00:00Z,12.637855061955712,4,2.5,7.61085279039525,7277,2,0,0,3,8,2020,0,1993,98055,47.4318,-122.19,7.944492163932159,7284,0.625,Region 1,factor 3,Block 3
1724069059,2014-05-24T00:00:00Z,14.508657738524219,5,4,8.429454277108231,4443,3,1,4,3,10,4580,0,2004,98075,47.5682,-122.059,7.904703913873747,4443,0.8,Region 1,factor 3,Block 4
4137000110,2014-07-25T00:00:00Z,12.736700896592344,3,2.5,7.727535110475448,7917,2,0,0,3,8,2270,0,1986,98092,47.2643,-122.22,7.67786350067821,7917,0.8333333333333334,Region 1,factor 3,Block 3
7849200945,2015-04-01T00:00:00Z,12.632973034358404,2,1.75,7.177782416195197,10200,1,0,0,4,6,1310,0,1947,98065,47.5231,-121.82,7.313220387090301,7200,0.875,Region 1,factor 3,Block 1
2397101270,2015-01-26T00:00:00Z,13.481435445942783,3,2,7.258412150595307,3600,1.5,0,0,4,7,1420,0,1904,98119,47.6367,-122.364,7.1308988302963465,3600,0.6666666666666666,Region 2,factor 3,Block 2
2726059100,2014-09-09T00:00:00Z,13.764217263576723,4,3,7.9996785794994505,44431,2,0,0,2,10,2640,340,1981,98034,47.7154,-122.161,7.605890001053122,7332,0.75,Region 1,factor 3,Block 4
7202331500,2014-08-29T00:00:00Z,13.419797741298789,5,3,8.338066525518801,8561,2,0,0,3,7,4180,0,2003,98053,47.6833,-122.04,8.138856750696325,6591,0.6,Region 1,factor 3,Block 4
0439000090,2015-03-23T00:00:00Z,13.243695662571854,4,2.25,7.575584651557793,6000,1,0,0,3,7,1350,600,1961,98115,47.6909,-122.301,7.590852123688581,6000,0.5625,Region 2,factor 3,Block 3
7788000100,2015-02-06T00:00:00Z,12.881564890851399,4,1.75,7.489970898834801,11801,1,0,0,4,8,1790,0,1974,98056,47.5172,-122.17,7.600902459542082,12988,0.4375,Region 1,factor 3,Block 2
8658300315,2015-03-12T00:00:00Z,12.959844447906553,5,1.75,7.24422751560335,5071,1,0,0,3,5,1400,0,1916,98014,47.6499,-121.908,7.090076835776092,7500,0.35,Region 1,factor 3,Block 1
1723049567,2014-07-30T00:00:00Z,11.918390573078392,3,1,7.1853870155804165,24684,1,0,0,3,7,1320,0,1979,98168,47.4771,-122.322,7.02108396428914,21214,0.3333333333333333,Region 2,factor 3,Block 1
0621069039,2015-02-20T00:00:00Z,12.697715449879391,4,2.25,7.3901814282264295,106722,1,0,0,3,8,1200,420,1980,98042,47.3394,-122.091,7.3901814282264295,38400,0.5625,Region 1,factor 3,Block 2
6806300750,2015-03-18T00:00:00Z,13.005604816794133,4,2.5,8.045588280803528,7448,2,0,0,3,9,3120,0,1998,98042,47.3645,-122.126,7.9996785794994505,8102,0.625,Region 1,factor 3,Block 4
1898900100,2014-07-22T00:00:00Z,12.628067055589549,4,2.5,7.649692623711514,14773,2,0,0,3,8,2100,0,1998,98023,47.3045,-122.391,7.7706452341291765,15440,0.625,Region 1,factor 3,Block 3
2767603931,2014-08-18T00:00:00Z,13.058358047428417,3,3.25,7.222566018822171,1194,3,0,0,3,8,1370,0,2004,98107,47.6718,-122.388,7.495541943884256,2678,1.0833333333333333,Region 2,factor 2,Block 1
6072400820,2014-09-26T00:00:00Z,13.17115354157376,3,1.75,7.326465613840322,7875,1,0,0,5,8,1520,0,1969,98006,47.5569,-122.176,7.673223121121708,9428,0.5833333333333334,Region 1,factor 3,Block 2
1922059396,2015-04-04T00:00:00Z,12.706847933442663,3,2.5,7.787382026484701,17424,1,0,0,3,7,1630,780,1978,98030,47.3741,-122.218,7.333023014386481,11761,0.8333333333333334,Region 1,factor 3,Block 3
8818900300,2014-10-02T00:00:00Z,13.334243736439827,4,1,7.138866999945524,4080,1,0,0,4,7,1260,0,1911,98105,47.6644,-122.324,7.200424892944957,4080,0.25,Region 2,factor 3,Block 1
9264910900,2014-11-17T00:00:00Z,12.59642411582829,4,2.5,7.948031990637284,7350,1,0,0,3,8,1690,1140,1982,98023,47.3088,-122.341,7.762170607138205,7768,0.625,Region 1,factor 3,Block 4
3223039013,2014-07-18T00:00:00Z,13.248176309199831,3,2,7.6324011266014535,46173,2,0,0,5,7,2064,0,1903,98070,47.4469,-122.455,7.402451520818244,21780,0.6666666666666666,Region 1,factor 3,Block 3
5561300750,2014-07-25T00:00:00Z,13.15773052124162,4,2.25,7.878534196140362,34870,1,0,0,3,8,1770,870,1977,98027,47.4688,-122.009,7.824046010856292,35580,0.5625,Region 1,factor 3,Block 4
9407111220,2015-05-04T00:00:00Z,12.621488084491506,2,1,6.927557906278317,9200,1,0,0,3,7,1020,0,1978,98045,47.4461,-121.769,7.326465613840322,9600,0.5,Region 1,factor 3,Block 1
1332200110,2014-07-08T00:00:00Z,12.611537753638338,4,2.5,7.696212639346407,8065,2,0,0,3,7,2200,0,1998,98031,47.4042,-122.213,7.878912912297133,8535,0.625,Region 1,factor 3,Block 3
2207200820,2014-10-15T00:00:00Z,12.931461918290916,3,1.5,7.258412150595307,7520,1,0,0,4,7,1420,0,1956,98007,47.601,-122.134,7.600902459542082,7520,0.5,Region 1,factor 3,Block 2
3362400615,2014-08-20T00:00:00Z,12.89921982609012,3,1,7.2078598714324755,3090,1.5,0,0,5,6,1350,0,1914,98103,47.682,-122.348,7.2078598714324755,3090,0.3333333333333333,Region 2,factor 3,Block 1
3013300017,2015-04-08T00:00:00Z,13.190022025878143,3,1,7.162397497355718,6859,1,0,0,4,7,1290,0,1941,98136,47.5317,-122.387,7.352441100243583,6369,0.3333333333333333,Region 2,factor 3,Block 1
1982200015,2014-09-19T00:00:00Z,13.226723392728571,4,2,7.426549072397305,2600,1,0,0,5,7,840,840,1915,98107,47.6648,-122.363,7.426549072397305,3340,0.5,Region 2,factor 3,Block 2
7140700300,2014-11-19T00:00:00Z,12.65075846679162,3,2.5,7.731930721948486,6386,2,0,0,3,8,2280,0,2008,98042,47.3861,-122.096,7.843848638152472,4835,0.8333333333333334,Region 1,factor 3,Block 3
9363600457,2014-06-03T00:00:00Z,13.573693741384442,3,2.25,7.517520850603031,3500,1.5,0,0,5,8,1540,300,1910,98122,47.6063,-122.292,7.495541943884256,3300,0.75,Region 2,factor 3,Block 2
1245001220,2014-10-16T00:00:00Z,13.526494262499357,4,2,7.620705086838262,11850,1,0,2,3,7,1020,1020,1959,98033,47.6891,-122.208,7.620705086838262,8504,0.5,Region 1,factor 3,Block 3
0723049333,2015-04-05T00:00:00Z,12.560244459250788,3,1.5,7.306531398939505,10367,1,0,0,3,7,1010,480,1957,98146,47.4973,-122.347,6.907755278982137,8254,0.5,Region 2,factor 3,Block 2
7853301220,2014-09-10T00:00:00Z,12.959844447906553,4,2.5,7.799753318287247,5088,2,0,0,3,7,2440,0,2007,98065,47.5406,-121.889,7.799753318287247,5762,0.625,Region 1,factor 3,Block 3
8665900336,2014-07-17T00:00:00Z,12.793859310432293,3,2,7.5652752818989315,15540,1,0,0,3,8,1260,670,1958,98155,47.7675,-122.307,7.549609165154532,12123,0.6666666666666666,Region 2,factor 3,Block 3
1591000015,2015-05-05T00:00:00Z,12.468436909997665,3,1,7.090076835776092,6615,1,0,0,4,7,1200,0,1954,98106,47.5168,-122.351,7.114769448366463,6615,0.3333333333333333,Region 2,factor 3,Block 1
7972601270,2014-05-30T00:00:00Z,12.818551923022664,3,2,7.346010209913293,8509,1,0,0,3,7,1150,400,1959,98106,47.5299,-122.344,7.517520850603031,7620,0.6666666666666666,Region 2,factor 3,Block 2
1221039156,2014-08-15T00:00:00Z,12.524526376648708,4,2.5,7.687080155783135,11132,1,0,0,4,8,1620,560,1978,98023,47.3187,-122.367,7.575584651557793,13801,0.625,Region 1,factor 3,Block 3
0993001332,2014-09-03T00:00:00Z,12.916568464424731,3,2.25,7.265429723253953,1448,3,0,0,3,8,1430,0,2005,98103,47.6916,-122.341,7.265429723253953,1383,0.75,Region 2,factor 3,Block 2
7748000025,2015-04-12T00:00:00Z,13.262125319779487,2,1.75,7.114769448366463,5418,1,0,0,3,8,990,240,1949,98117,47.6839,-122.376,7.1929342212158,5074,0.875,Region 2,factor 3,Block 1
7871500485,2015-04-27T00:00:00Z,14.027390916999773,3,1.5,7.4205789054108005,3852,2,0,3,4,8,1670,0,1928,98119,47.6411,-122.371,7.749322464660356,4572,0.5,Region 2,factor 3,Block 2
1370802540,2015-01-08T00:00:00Z,13.681979165339751,2,2.5,7.908387159290043,4913,1,0,1,4,8,1700,1020,1936,98199,47.6384,-122.404,7.832014180505469,5303,1.25,Region 2,factor 2,Block 4
1839500115,2014-07-12T00:00:00Z,12.676076274775909,4,1.5,7.705262474866325,6811,1,0,0,4,7,1270,950,1961,98056,47.5059,-122.193,7.495541943884256,7350,0.375,Region 1,factor 3,Block 3
4389201064,2014-07-03T00:00:00Z,13.604789526648622,3,1.5,7.326465613840322,9041,1,0,0,4,7,1520,0,1954,98004,47.6158,-122.213,8.089482474360754,10020,0.5,Region 1,factor 3,Block 2
1545805820,2015-04-14T00:00:00Z,12.520883385370206,3,1.75,7.371489295214277,7620,1,0,0,4,7,1090,500,1984,98038,47.3655,-122.048,7.371489295214277,7620,0.5833333333333334,Region 1,factor 3,Block 2
0273800100,2014-12-19T00:00:00Z,12.387977448827787,4,1.75,7.299797366758161,9523,1,0,0,3,7,1120,360,1959,98030,47.3732,-122.217,7.371489295214277,8300,0.4375,Region 1,factor 3,Block 2
7663700654,2014-12-14T00:00:00Z,13.017002861746503,4,1.5,7.528331766707247,7808,1,0,0,3,7,1080,780,1953,98125,47.7314,-122.3,7.333023014386481,7884,0.375,Region 2,factor 3,Block 2
3751606513,2014-06-30T00:00:00Z,12.481429068291318,4,2,7.215239978730097,60548,1,0,0,3,6,960,400,1960,98001,47.2718,-122.265,7.5652752818989315,28800,0.5,Region 1,factor 3,Block 1
0399000025,2015-04-15T00:00:00Z,12.487485104968359,3,1,7.215239978730097,5967,1,0,0,3,6,1360,0,1954,98178,47.4973,-122.256,7.215239978730097,6052,0.3333333333333333,Region 2,factor 3,Block 1
7130300785,2014-06-16T00:00:00Z,12.943236711506893,4,3,7.7664168980196555,6250,1,0,2,3,7,1460,900,1960,98118,47.512,-122.249,7.824046010856292,6250,0.75,Region 2,factor 3,Block 3
3818700123,2014-08-13T00:00:00Z,12.873902018105829,3,2,7.7664168980196555,5737,2,0,0,3,8,2360,0,2003,98028,47.7633,-122.262,7.3777589082278725,9163,0.6666666666666666,Region 1,factor 3,Block 3
7891600245,2015-04-22T00:00:00Z,12.971540487669746,3,2,7.528331766707247,7500,1,0,0,3,7,930,930,1909,98106,47.5662,-122.364,6.907755278982137,5000,0.6666666666666666,Region 2,factor 3,Block 2
5556300076,2015-04-23T00:00:00Z,14.181888277364392,3,2.25,7.874739125171811,9705,2.5,0,2,4,8,2630,0,1987,98052,47.6485,-122.121,7.878534196140362,14284,0.75,Region 1,factor 3,Block 4
3421069118,2014-11-20T00:00:00Z,12.601487417784837,2,1.75,7.154615356913663,37373,1,0,0,4,7,1280,0,1996,98022,47.2631,-122.019,7.687080155783135,48351,0.875,Region 1,factor 3,Block 1
7280300042,2015-04-01T00:00:00Z,13.38472764187182,4,2.25,7.753623546559746,7220,2,0,1,3,8,1600,730,1988,98177,47.7764,-122.386,7.705262474866325,9100,0.5625,Region 2,factor 3,Block 3
9368700031,2014-05-09T00:00:00Z,12.180754837545884,2,1,6.579251212010101,18000,1,0,0,3,6,720,0,1950,98178,47.5054,-122.261,7.1308988302963465,7925,0.5,Region 2,factor 3,Block 1
3223069118,2014-06-16T00:00:00Z,13.224919965729422,3,3.5,8.125630988477065,108900,2,0,0,3,9,2700,680,1999,98058,47.4316,-122.075,7.718685495198466,130680,1.1666666666666667,Region 1,factor 2,Block 4
2522029039,2014-09-29T00:00:00Z,13.217673557208654,3,2,8.202482446576537,843309,2,0,0,4,7,3650,0,1991,98070,47.3627,-122.496,7.533693709848633,273992,0.6666666666666666,Region 1,factor 3,Block 4
7977200590,2015-02-19T00:00:00Z,13.458835614025542,3,1.75,7.402451520818244,4590,1.5,0,0,5,7,1640,0,1951,98115,47.6846,-122.294,7.473069088032197,5100,0.5833333333333334,Region 2,factor 3,Block 2
3124089086,2014-10-02T00:00:00Z,12.611537753638338,4,1,7.455876687491824,177657,1.5,0,0,3,5,1730,0,1948,98065,47.5163,-121.829,7.24422751560335,45175,0.25,Region 1,factor 3,Block 2
1568100215,2014-10-07T00:00:00Z,12.66032791780777,2,1,6.937314081223682,8576,1.5,0,0,5,6,1030,0,1952,98155,47.7352,-122.295,7.177782416195197,8504,0.5,Region 2,factor 3,Block 1
5364200649,2014-10-08T00:00:00Z,13.309672475709322,3,1,7.489970898834801,5250,1,0,0,3,7,1400,390,1943,98105,47.6627,-122.276,7.489970898834801,5250,0.3333333333333333,Region 2,factor 3,Block 2
2771601730,2014-06-29T00:00:00Z,13.180632285528304,2,1,6.733401891837359,3400,1,0,2,4,7,840,0,1924,98119,47.6403,-122.372,7.600902459542082,4000,0.5,Region 2,factor 3,Block 1
7201800300,2014-09-09T00:00:00Z,12.892950213076524,3,1.75,7.170119543449628,8480,1,0,0,3,7,1300,0,1969,98052,47.6991,-122.13,7.461640392208575,7280,0.5833333333333334,Region 1,factor 3,Block 1
7224500300,2015-03-25T00:00:00Z,12.30591798049989,3,1,7.122866658599083,5250,1.5,0,0,4,6,1240,0,1904,98055,47.4917,-122.206,7.122866658599083,5250,0.3333333333333333,Region 1,factor 3,Block 1
3876312350,2014-12-02T00:00:00Z,13.051940913107783,4,2.25,7.682482446534506,8050,1,0,0,3,7,1220,950,1976,98072,47.7354,-122.174,7.506591780070841,7700,0.5625,Region 1,factor 3,Block 3
0853000261,2014-06-19T00:00:00Z,12.193493863323313,3,1,7.1929342212158,5412,2,0,0,5,7,1330,0,1905,98022,47.2053,-121.993,7.444248649496705,10825,0.3333333333333333,Region 1,factor 3,Block 1
7165700110,2015-05-07T00:00:00Z,12.542544882151386,3,3,7.237059026124737,1080,2,0,0,3,7,1140,250,2006,98118,47.5325,-122.282,7.27931883541462,1461,1,Region 2,factor 1,Block 1
5708500208,2014-10-03T00:00:00Z,12.928778628331663,2,1.5,7.122866658599083,3873,1,0,0,4,6,860,380,1909,98116,47.5752,-122.388,7.122866658599083,4336,0.75,Region 2,factor 3,Block 1
5014000215,2014-08-18T00:00:00Z,13.025852477023484,2,1,6.779921907472252,6731,1,0,0,4,7,880,0,1950,98116,47.5694,-122.395,7.122866658599083,6731,0.5,Region 2,factor 3,Block 1
2126079014,2014-05-12T00:00:00Z,13.199324418540456,4,2.25,7.8399193600125825,228254,1,0,0,3,8,1450,1090,1990,98019,47.719,-121.912,7.484368643286131,59241,0.5625,Region 1,factor 3,Block 4
5595900090,2014-06-09T00:00:00Z,12.429216196844383,5,1.5,7.832014180505469,5753,1.5,0,0,4,7,1510,1010,1928,98022,47.2058,-121.997,7.3901814282264295,6875,0.3,Region 1,factor 3,Block 4
1445500100,2015-05-11T00:00:00Z,13.710150042306449,5,2.25,7.828038032125829,35691,1,0,0,3,9,2510,0,1967,98005,47.6435,-122.154,8.058327306580958,35037,0.45,Region 1,factor 3,Block 3
4270600025,2014-05-13T00:00:00Z,12.409013489526863,5,1.75,7.61085279039525,7902,1,0,0,3,7,1220,800,1962,98168,47.51,-122.327,7.705262474866325,8819,0.35,Region 2,factor 3,Block 3
3546000490,2014-10-07T00:00:00Z,12.577636201962656,3,1.75,7.630461261783627,7251,1,0,0,3,7,1350,710,1987,98030,47.3569,-122.175,7.326465613840322,7582,0.5833333333333334,Region 1,factor 3,Block 3
0423049067,2015-02-05T00:00:00Z,11.982929094215963,2,1,6.835184586147301,7742,1,0,0,3,6,930,0,1933,98168,47.507,-122.302,7.7142311448490855,8723,0.5,Region 2,factor 3,Block 1
9272201250,2015-03-30T00:00:00Z,14.04662227892766,2,1.5,7.90100705199242,7225,1.5,0,4,3,8,1660,1040,1910,98116,47.5892,-122.383,7.996317231796746,5150,0.75,Region 2,factor 3,Block 4
3226049184,2015-03-27T00:00:00Z,12.691580461311874,2,1,6.966024187106113,6050,1,0,0,3,7,940,120,1939,98125,47.7028,-122.321,7.3395376954076745,5279,0.5,Region 2,factor 3,Block 1
5381000082,2015-01-08T00:00:00Z,12.128111104060462,2,1,6.507277712385012,6750,1,0,0,4,5,670,0,1947,98188,47.4521,-122.283,7.438383530044307,11520,0.5,Region 2,factor 3,Block 1
0475000750,2014-09-25T00:00:00Z,13.075271769870477,3,2,7.4673710669175595,4990,1,0,0,3,7,950,800,1916,98107,47.6667,-122.361,7.438383530044307,5000,0.6666666666666666,Region 2,factor 3,Block 2
1900000195,2014-06-30T00:00:00Z,11.512925464970229,2,1,6.835184586147301,7623,1,0,0,2,6,930,0,1942,98166,47.467,-122.349,7.170119543449628,7641,0.5,Region 2,factor 3,Block 1
5162100820,2015-05-04T00:00:00Z,12.751299696013497,4,2.5,7.791522819150732,11481,1,0,0,3,8,1370,1050,1985,98003,47.341,-122.318,7.736307096548285,8985,0.625,Region 1,factor 3,Block 3
6113400047,2015-03-31T00:00:00Z,13.180632285528304,4,2.25,7.787382026484701,14985,1,0,1,4,7,1950,460,1965,98166,47.4278,-122.343,7.828038032125829,15256,0.5625,Region 2,factor 3,Block 3
7460000015,2014-06-20T00:00:00Z,12.220961258023925,3,1,7.047517221357296,7156,1,0,0,4,6,1150,0,1953,98168,47.4864,-122.317,7.098375638590786,7156,0.3333333333333333,Region 2,factor 3,Block 1
7202340820,2014-10-28T00:00:00Z,13.303016877097587,4,2.5,7.8160138391590275,5000,2,0,0,3,7,2480,0,2004,98053,47.6811,-122.035,7.787382026484701,5000,0.625,Region 1,factor 3,Block 3
5393601690,2014-07-20T00:00:00Z,12.821258284620408,4,1,7.177782416195197,6000,1.5,0,0,3,7,1310,0,1940,98144,47.5822,-122.295,7.396335293800808,6000,0.25,Region 2,factor 3,Block 1
7686203275,2015-02-27T00:00:00Z,11.84939770159144,3,1,7.122866658599083,8000,1,0,0,4,6,1040,200,1954,98198,47.4204,-122.316,7.122866658599083,8000,0.3333333333333333,Region 2,factor 3,Block 1
2490200165,2014-06-23T00:00:00Z,13.122363377404328,3,1,7.047517221357296,5100,2,0,0,3,8,1150,0,1911,98136,47.5349,-122.384,7.272398392570047,5100,0.3333333333333333,Region 2,factor 3,Block 1
0597000195,2015-02-03T00:00:00Z,13.175335262170435,3,1.75,7.286191714702382,4000,1,0,2,4,7,730,730,1929,98144,47.5768,-122.307,7.215239978730097,4000,0.5833333333333334,Region 2,factor 3,Block 2
5119010090,2014-05-10T00:00:00Z,13.217491722495906,5,2.75,8.026170194946426,7015,1,0,0,5,8,1600,1460,1979,98146,47.5052,-122.372,7.691656822810547,7600,0.55,Region 2,factor 3,Block 4
1873100490,2015-05-02T00:00:00Z,13.541073712262515,4,2.5,8.166216268592143,8095,2,0,0,3,9,3520,0,2006,98052,47.7065,-122.109,7.807916628926408,4676,0.625,Region 1,factor 3,Block 4
3336001911,2014-07-28T00:00:00Z,12.672946381766982,2,1,6.866933284461882,4400,1,0,0,4,7,960,0,1951,98118,47.5269,-122.264,7.326465613840322,5000,0.5,Region 2,factor 3,Block 1
1922059445,2014-06-23T00:00:00Z,12.800227876883168,3,2.5,7.795646536334594,15264,2,0,0,3,8,2430,0,1997,98030,47.3805,-122.208,7.723120092266331,10416,0.8333333333333334,Region 1,factor 3,Block 3
7203600750,2015-04-27T00:00:00Z,12.950388112664518,3,2.5,7.5652752818989315,4505,1,0,3,4,7,1440,490,1973,98198,47.3459,-122.326,7.346010209913293,4505,0.8333333333333334,Region 2,factor 3,Block 3
6021503740,2015-03-04T00:00:00Z,13.444446876573442,3,1,6.993932975223189,4000,1.5,0,0,4,7,1090,0,1945,98117,47.6846,-122.386,7.326465613840322,4000,0.3333333333333333,Region 2,factor 3,Block 1
3324069058,2014-08-28T00:00:00Z,13.369223455335854,3,2.5,7.933796874815411,31798,1,0,0,5,8,1650,1140,1953,98027,47.5241,-122.039,7.24422751560335,14849,0.8333333333333334,Region 1,factor 3,Block 4
7345310100,2014-12-08T00:00:00Z,12.380025952653611,4,1.75,7.408530566894626,6900,1,0,0,3,7,910,740,1978,98002,47.2802,-122.211,7.3395376954076745,7645,0.4375,Region 1,factor 3,Block 2
6398000011,2014-06-02T00:00:00Z,13.578521599828012,3,3,8.226840890408578,39640,2,0,2,3,10,3740,0,1991,98070,47.4036,-122.462,7.982757702011113,26136,1,Region 1,factor 1,Block 4
5460600110,2015-04-23T00:00:00Z,13.864300722133706,6,4,8.577347114235984,12741,2,0,2,3,10,3600,1710,1967,98040,47.5696,-122.213,8.340456012916183,12632,0.6666666666666666,Region 1,factor 3,Block 4
9478500590,2015-04-08T00:00:00Z,12.619836556453032,3,2.5,7.432483807917119,4476,2,0,0,3,7,1690,0,2008,98042,47.3663,-122.114,7.718685495198466,4488,0.8333333333333334,Region 1,factor 3,Block 2
8645501091,2015-03-11T00:00:00Z,12.468244583811861,4,1.75,7.24422751560335,7920,1,0,0,3,7,1400,0,1963,98058,47.4658,-122.184,7.554858521040676,7700,0.4375,Region 1,factor 3,Block 1
8099800590,2014-06-20T00:00:00Z,13.030248088496522,3,1.5,7.272398392570047,28516,1,0,0,4,7,1440,0,1975,98075,47.5829,-122.005,7.640123172695364,27049,0.5,Region 1,factor 3,Block 2
0339600090,2014-09-25T00:00:00Z,12.821123140353697,3,2.5,7.215239978730097,3718,2,0,0,3,7,1360,0,1987,98052,47.6827,-122.097,6.993932975223189,3718,0.8333333333333334,Region 1,factor 3,Block 1
3522029031,2014-05-16T00:00:00Z,12.80422209746784,3,1.75,7.453561871643373,197326,2,0,0,4,7,1726,0,1982,98070,47.3484,-122.505,7.656337166430183,99316,0.5833333333333334,Region 1,factor 3,Block 2
0725079058,2014-08-11T00:00:00Z,13.279367126213993,3,1.75,7.705262474866325,216493,1,0,2,3,8,2220,0,1989,98014,47.6624,-121.951,7.9724660159745655,169884,0.5833333333333334,Region 1,factor 3,Block 3
0104530110,2014-10-08T00:00:00Z,12.498742259492994,3,2.5,7.52294091807237,6676,2,0,0,3,7,1850,0,1986,98023,47.3103,-122.36,7.438383530044307,6663,0.8333333333333334,Region 1,factor 3,Block 2
6852700246,2014-09-23T00:00:00Z,13.997832114758229,5,2.5,7.958576903813898,4000,2,0,0,4,8,2160,700,1910,98102,47.6225,-122.318,7.200424892944957,1224,0.5,Region 2,factor 3,Block 4
2124700015,2014-07-16T00:00:00Z,12.751299696013497,3,1,7.02108396428914,10176,1,0,0,3,6,920,200,1905,98118,47.5235,-122.277,7.2078598714324755,7500,0.3333333333333333,Region 2,factor 3,Block 1
8665900291,2015-02-25T00:00:00Z,13.197470849891134,4,2.5,7.757906208351747,19850,2,0,0,3,9,2340,0,1993,98155,47.7672,-122.306,7.5652752818989315,15439,0.625,Region 2,factor 3,Block 3
8965500820,2014-07-02T00:00:00Z,13.65416740755551,5,3.25,8.23217423638394,9792,2,0,0,3,9,2550,1210,1984,98006,47.5654,-122.115,7.992944547318106,16500,0.65,Region 1,factor 3,Block 4
1024000100,2015-04-08T00:00:00Z,13.710150042306449,3,2.5,7.560080465021827,7200,2,0,2,3,10,1780,140,1997,98116,47.5709,-122.408,7.640123172695364,5000,0.8333333333333334,Region 2,factor 3,Block 3
6132600165,2014-07-03T00:00:00Z,13.652991628466498,3,2.5,8.080237416216702,5000,2,0,2,5,8,2430,800,1945,98117,47.7011,-122.389,7.506591780070841,5000,0.8333333333333334,Region 2,factor 3,Block 4
4040800090,2014-05-06T00:00:00Z,12.873902018105829,3,1.75,7.138866999945524,6500,1,0,0,4,7,1260,0,1966,98008,47.6224,-122.116,7.313220387090301,7700,0.5833333333333334,Region 1,factor 3,Block 1
3432500215,2014-06-10T00:00:00Z,12.751299696013497,3,1.75,7.3395376954076745,6909,1,0,0,4,7,920,620,1955,98155,47.7451,-122.313,7.029972911706386,6908,0.5833333333333334,Region 2,factor 3,Block 2
3630030110,2014-06-16T00:00:00Z,13.189087009447237,3,2.5,7.438383530044307,3150,2,0,0,3,8,1700,0,2005,98029,47.5505,-121.998,7.438383530044307,3600,0.8333333333333334,Region 1,factor 3,Block 2
9297300740,2014-11-18T00:00:00Z,13.374677306018318,6,5.25,8.1886891244442,3960,2,0,0,3,7,2400,1200,1971,98126,47.5656,-122.372,7.27931883541462,4600,0.875,Region 2,factor 3,Block 4
3592500866,2015-04-02T00:00:00Z,14.003234164047223,3,2.75,8.055157731819678,5520,1.5,0,0,4,8,2130,1020,1925,98112,47.6345,-122.302,8.058327306580958,6200,0.9166666666666666,Region 2,factor 3,Block 4
5019500215,2015-01-15T00:00:00Z,13.112313041550827,2,1.75,7.154615356913663,4000,1,0,0,4,7,730,550,1929,98116,47.5798,-122.383,7.718685495198466,5382,0.875,Region 2,factor 3,Block 1
3290800215,2014-07-30T00:00:00Z,13.190022025878143,2,1,6.887552571664617,4120,1,0,0,3,7,830,150,1950,98115,47.6815,-122.291,7.473069088032197,4120,0.5,Region 2,factor 3,Block 1
7853230590,2014-10-29T00:00:00Z,12.983101310070822,4,2.5,7.691656822810547,6578,2,0,0,3,7,2190,0,2004,98065,47.5305,-121.847,7.691656822810547,5416,0.625,Region 1,factor 3,Block 3
1221000490,2014-11-13T00:00:00Z,12.628067055589549,4,2,7.8119734296220225,1831,2,0,0,3,7,1970,500,2009,98166,47.4645,-122.337,7.177782416195197,7500,0.5,Region 2,factor 3,Block 3
